Kepler ID,KOI,Morph,Mult,BJD0,BJD0 Err,Period,Period Err,Kepmag,Teff,RA,Dec
9837544,3529,0.02,1,55220.892267,0.037956,71.661929,6.38e-4,15.167,4886,294.48640,46.67620
9837578,,0.08,1,54965.845830,0.037101,20.733749,8.28e-5,15.726,5359,294.49700,46.68980
9838047,,0.85,1,54953.711490,0.071840,0.436161,3.00e-7,13.492,5574,294.66050,46.69080
9838060,3314,0.03,1,55059.287573,0.024932,23.815828,1.41e-4,16.029,5365,294.66590,46.66590
9838975,218,0.06,1,54976.832312,0.029588,18.692866,7.10e-5,16.147,5018,295.03350,46.60020
9839062,,0.01,1,55173.188396,0.156809,424.615000,7.35e-3,15.513,6108,295.06590,46.68640
9839081,6213,0.20,1,54965.261833,0.010347,2.559241,4.10e-6,14.752,5700,295.07110,46.68780
9840412,,0.79,1,54954.556807,0.052432,0.878456,9.00e-7,12.843,6507,295.54370,46.61960
9842890,1479,0.51,1,55191.212502,0.092554,4.988376,1.52e-5,15.752,5583,296.43810,46.61540
9842906,1493,0.49,1,55191.223334,0.089593,4.988602,1.52e-5,15.447,6179,296.44180,46.61670
9843435,,0.59,1,54999.967074,0.047481,1.684709,8.28e-5,14.779,7291,296.62150,46.67040
9843451,,0.91,1,55002.193332,0.026815,0.442753,5.00e-7,15.470,6578,296.62720,46.62290
9846348,716,0.01,1,55012.949002,0.015601,26.893157,1.19e-4,13.754,5845,297.49220,46.69450
9847239,5722,0.02,1,54965.792183,0.020553,28.507891,1.29e-4,14.876,5883,297.74110,46.66050
9848190,,0.90,1,55021.015532,0.302103,5.241004,1.14e-5,11.373,9402,297.99040,46.61040
9850387,,0.47,1,54956.416299,0.032312,2.748501,4.50e-6,13.549,6808,298.59240,46.69050
9851142,3513,0.26,1,55002.776480,0.054122,8.480300,4.85e-5,7.631,6804,298.80020,46.66550
